-1.276678874389735978e-02,-7.695145564479796045e-04,-8.295923239477719904e-05,9.771453543284350923e-05,1.693047373683617945e-04,1.689985104082641399e-04,1.417405815001959312e-04,1.683943244682523294e-04,2.281917809099002050e-04,3.337163126987476068e-04,3.901038771392424122e-04,3.900831045400182423e-04,4.555600445563569040e-04,6.064566899502509120e-04,7.702453052885943402e-04,9.703104906879455151e-04,1.105566616301651957e-03,1.196640805043218403e-03,1.210303615933184043e-03,1.186304992508763331e-03,1.134135530900606988e-03,1.028835725937199104e-03,8.478870556143123854e-04,6.547156758880186712e-04,4.760134459398408921e-04,3.540284117687191034e-04,2.695207652824797287e-04,1.703514654028616849e-04,9.158512032375940417e-05,3.496290750968709650e-05,-8.568712318631317175e-06,-2.160085192624758819e-05,-2.607075446520880612e-05,-2.186992357828220195e-05,-2.098746908235249751e-05,-1.887092523279539874e-05,-1.644813848012820855e-05,-3.210649419218619742e-05,-5.461598314123834654e-05,-9.035643380171557804e-05,-1.316253846337680198e-04,-1.969648611549687793e-04,-2.763149044075167027e-04,-3.449065560754007538e-04,-4.009220919781473829e-04,-4.206882953990164539e-04,-4.308687787072431599e-04,-4.360413010134212420e-04,-4.594805342412679357e-04,-4.842429298158254796e-04,-5.079752484515505937e-04,-5.090725549513425369e-04,-5.324096326663311802e-04,-5.796987457851284420e-04,-6.796456302225304009e-04,-8.435193417870596316e-04,-1.059787167985755266e-03,-1.300780744211237636e-03,-1.503527939055996319e-03,-1.646756753149596379e-03,-1.742245184072549859e-03,-1.613080571766123622e-03,-1.429600324245630183e-03,-1.301926937373761636e-03,-1.211711746429017852e-03,-1.247232001206396339e-03,-1.464618284498865001e-03,-1.909663839081980142e-03,-2.533164461870006726e-03,-3.142848794178528232e-03,-3.664533560060761423e-03,-3.647926374270169664e-03,-3.635656211620397985e-03,-3.896586326033222615e-03,-3.534297564005243596e-03,-3.296996479965628828e-03,-3.320497042066350348e-03,-3.491251816245540679e-03,-4.044226357644904735e-03,-4.781183569829894689e-03,-5.538979240194427146e-03,-6.103120325641949243e-03,-6.363991404128850442e-03,-6.415842249798959888e-03,-6.140500212702558816e-03,-5.601573676252126661e-03,-5.060105821479409308e-03,-4.520801118493576569e-03,-4.229040285128382592e-03,-4.047459121594164204e-03,-3.920252927308392338e-03,-3.550997302091164765e-03,-2.737119224910003912e-03,-1.618288939932021600e-03,9.517786964967893002e-05,-3.696392922196084854e-04,2.994570699500239200e-03,5.617325934450902343e-03,8.511702775991442441e-03,1.197292429457377967e-02
-1.060264045183486117e-02,-1.541918709501041446e-03,-3.498531043516803587e-04,-1.529605201486845941e-04,-2.345903628090165014e-05,4.494535331852850480e-05,6.778707069935639663e-05,9.027525733038189613e-05,1.134795118709537609e-04,1.475100974979957360e-04,1.711003976509139720e-04,1.912821878360765565e-04,2.334776022131041461e-04,3.285815050629511958e-04,4.724469017989776248e-04,6.498849020645970512e-04,8.459470677257550138e-04,1.060876808859493800e-03,1.271575486572420425e-03,1.432659941117845519e-03,1.542556476080860547e-03,1.585994975144216970e-03,1.574868507824865593e-03,1.541814984939216850e-03,1.444000678278823053e-03,1.334804796724312374e-03,1.248313621613398369e-03,1.151307844136556296e-03,1.050996206821191038e-03,9.513459140370206929e-04,8.700684173995439563e-04,7.993019068286519747e-04,7.405302194613126070e-04,6.990981775708936382e-04,6.747293570363549053e-04,6.572011417238372540e-04,6.385893774535889543e-04,6.123821013791149208e-04,5.748577678725182985e-04,5.441891649681512714e-04,5.303448631067015371e-04,5.377447208767261984e-04,5.643876898627708198e-04,6.118475637555584020e-04,6.516965776487999981e-04,6.658005245270265512e-04,6.430301741423759222e-04,5.894435683071158182e-04,5.218601424745708452e-04,4.674241640738996243e-04,4.406139159436019072e-04,4.660700587696561489e-04,5.406394975002905149e-04,6.514006204696101568e-04,7.798062210882625734e-04,8.782933376303604526e-04,9.303117516923902625e-04,9.063445474002221640e-04,8.244253089555553075e-04,7.257672004843728018e-04,7.094441770691269859e-04,7.237106908206917969e-04,8.547461596056258942e-04,1.063685739022203871e-03,1.308750161479002496e-03,1.538923544036691331e-03,1.708441039803582084e-03,1.801793781666871739e-03,1.863254050014830987e-03,1.950179239487874212e-03,2.124221662683270593e-03,2.529670140501385188e-03,2.969279497074831398e-03,3.569008059073665914e-03,4.180887810075535616e-03,4.797169110545637313e-03,5.199383364473716095e-03,5.414621409707312885e-03,5.592252269531632937e-03,5.864137517715586716e-03,6.427796786590288074e-03,7.382106050968225558e-03,8.854799708626322555e-03,1.072419932158518927e-02,1.282885686210161191e-02,1.494978562037027267e-02,1.679792524944845669e-02,1.837253330404433130e-02,2.004103626076595215e-02,2.231858166769571522e-02,2.558784242236306766e-02,2.941230109776315355e-02,3.518525919633458399e-02,4.230724549505694015e-02,5.030434494673192980e-02,5.388944116729562500e-02,6.508756542935356659e-02,7.495862147227522199e-02,8.487453723266133454e-02,9.592205260696527735e-02
-6.410163240956092724e-03,-1.439968940105843670e-03,-3.451231844281267102e-04,-1.332061947516044627e-04,-2.356709114832696544e-06,7.928794404893769847e-05,1.172744587950643201e-04,1.292500442336786748e-04,1.304501513407125581e-04,1.344132968828517464e-04,1.430517318142390055e-04,1.736335073623711603e-04,2.357991695126159090e-04,3.410835308000335930e-04,5.205557779122743298e-04,7.870452138451165250e-04,1.097251491630871255e-03,1.463858892748832715e-03,1.860280710232993474e-03,2.241116341761964243e-03,2.523247040578619621e-03,2.700868725500673792e-03,2.785371044237891589e-03,2.804457612667551458e-03,2.791679213738198616e-03,2.651610837435441296e-03,2.467936975681464876e-03,2.321593477930279387e-03,2.169536553127885629e-03,1.999810299986298692e-03,1.825445014429376723e-03,1.680460540623393648e-03,1.548665612601051334e-03,1.437534899177846841e-03,1.369298197327464611e-03,1.334959583365489307e-03,1.327102255731703751e-03,1.306630313309764882e-03,1.262376691629463069e-03,1.205007345046628982e-03,1.163893996299260802e-03,1.158540771066297621e-03,1.212181304131434122e-03,1.346545425073926569e-03,1.535703949286622641e-03,1.718055267893542652e-03,1.836519214472073997e-03,1.849528343548419119e-03,1.786717212515422960e-03,1.707776814016084615e-03,1.670312361709769960e-03,1.720364279246920343e-03,1.880517626652204689e-03,2.154646386266361856e-03,2.544037792822793822e-03,2.996856510975661088e-03,3.464966387620958647e-03,3.843526641752497384e-03,4.102730456907313812e-03,4.258509313162249336e-03,4.365224833581684595e-03,4.531755811282088542e-03,4.819442620639291866e-03,5.178276415329919648e-03,5.670052660581187051e-03,6.306890861231318791e-03,6.886328585253790463e-03,7.361581194438231862e-03,7.782750726144789001e-03,8.304943493081766784e-03,9.006106216754322658e-03,9.824594602452529565e-03,1.088126083015874060e-02,1.192873432354436825e-02,1.334121459980227437e-02,1.545144840914604301e-02,1.676535350470724495e-02,1.778500842939621449e-02,1.845151084984009843e-02,1.885486580653233241e-02,1.946977573055078473e-02,2.056746013070575099e-02,2.246055717888429532e-02,2.512973282843138437e-02,2.862178780214134910e-02,3.250832744179272399e-02,3.613221415865753433e-02,3.910196057235699324e-02,4.150597503858564213e-02,4.386587768145992772e-02,4.753758055026650886e-02,5.188465018407626556e-02,5.888108256832410431e-02,6.755101620266365514e-02,7.795411704076510295e-02,8.245538821433195942e-02,9.575411452422133429e-02,1.096584345192307686e-01,1.231770930584192292e-01,1.373681247236179515e-01
-4.208262885970169564e-03,-3.371773895565158166e-04,-4.174498106716482260e-05,6.977944624369147777e-05,1.302260652616885734e-04,1.685232378376109465e-04,1.874577580838248585e-04,1.870757410948740334e-04,1.773181331369231564e-04,1.769646717712267212e-04,1.864615343045656953e-04,2.185381215002051881e-04,2.887586335757412036e-04,4.113932014577449865e-04,5.812494461085094448e-04,8.370031612062012833e-04,1.187157805105137388e-03,1.537610447066854475e-03,1.931753656377078587e-03,2.329739292927622205e-03,2.694390606156758967e-03,2.928290914176659779e-03,3.059257771615777471e-03,3.102591990038242389e-03,3.088767388806390370e-03,3.061029293404901770e-03,2.904305840563856187e-03,2.714399008095146667e-03,2.594794000680219863e-03,2.472826717750530902e-03,2.331290530976360721e-03,2.185936954788665534e-03,2.070021912984248980e-03,1.970505314661143495e-03,1.869086064103044542e-03,1.826971612179513612e-03,1.820715240678518441e-03,1.848625671097492906e-03,1.859367834176534496e-03,1.835539818533232911e-03,1.810383757414812120e-03,1.810300396496162222e-03,1.851205698659609197e-03,1.937315385140451433e-03,2.112982718156647659e-03,2.308195530535813063e-03,2.459816819620229845e-03,2.520222329508303369e-03,2.482863254391257709e-03,2.398484325749087199e-03,2.329313983392831966e-03,2.345240888230547879e-03,2.459133758336592805e-03,2.676833509111749710e-03,2.981230576998253074e-03,3.377100018743227090e-03,3.815332018352954845e-03,4.255495294738998596e-03,4.614922614708667249e-03,4.899002136330633805e-03,5.123632631553999561e-03,5.341463453373464926e-03,5.645095164205305750e-03,6.037415348140474751e-03,6.435981924824506380e-03,6.914008855459423918e-03,7.518612257380310679e-03,8.045608698304488118e-03,8.475551098715958590e-03,8.921442715099913226e-03,9.537731175456016716e-03,1.040233319588680649e-02,1.139084135908834464e-02,1.253533690646485045e-02,1.356103251615439938e-02,1.483276596965729319e-02,1.693710318812469487e-02,1.812273936957534831e-02,1.914261319607508602e-02,2.005346838034082618e-02,2.085325789517477463e-02,2.199481576781591591e-02,2.373989695116787355e-02,2.608565228384022994e-02,2.902279792095643560e-02,3.255808183161924829e-02,3.627980075575312074e-02,3.963407269198257477e-02,4.240183622638696304e-02,4.509629514446818893e-02,4.782520589302004937e-02,5.098301844502128172e-02,5.788582334217507591e-02,6.568726322607890133e-02,7.401521932479265820e-02,7.991213967906531102e-02,8.966187708780565258e-02,1.018009648357708491e-01,1.163397082499148666e-01,1.295125045594823499e-01
-8.723492011423998257e-03,-1.482348484509323318e-04,-1.728315335060969112e-04,-1.694476706139623842e-05,6.763838313163087791e-05,1.082686058588493101e-04,1.333882217944919700e-04,1.439236835169840716e-04,1.419374665432803471e-04,1.347264687407748705e-04,1.376658502178719132e-04,1.625009205547913501e-04,2.196968364725345943e-04,3.297538322041328207e-04,4.992445362054082330e-04,7.068229866603604724e-04,9.855173695286756613e-04,1.334047860077821343e-03,1.667041732322127818e-03,2.011017857916100500e-03,2.343945463984473294e-03,2.630292780121687088e-03,2.788463829987503778e-03,2.841667974672210540e-03,2.810993379735868963e-03,2.734741149512042672e-03,2.643616386041478406e-03,2.457647120819056452e-03,2.253898756161735063e-03,2.104337654781038378e-03,1.966965405837700458e-03,1.824571009647322746e-03,1.678713402211712800e-03,1.554056898446932360e-03,1.435450661164097003e-03,1.325369882189081838e-03,1.254302204748918449e-03,1.216216249925878819e-03,1.211862889120970824e-03,1.209880229111472616e-03,1.191794907794671175e-03,1.162207186897490927e-03,1.130790130775022112e-03,1.108025965548800314e-03,1.100732800018730615e-03,1.131684956294335591e-03,1.179236251030613136e-03,1.218993396494697564e-03,1.231466590114007860e-03,1.202145263748976602e-03,1.138935108717971682e-03,1.063478179371310419e-03,1.002685034556917995e-03,9.578211216463491115e-04,9.382600817172706510e-04,9.489386613502060180e-04,9.745663620021041348e-04,1.038959307778356727e-03,1.122809342027069864e-03,1.211713834187420425e-03,1.296558367041441683e-03,1.355196317493434456e-03,1.414319239637645484e-03,1.466487355810789511e-03,1.535534606855225000e-03,1.640787833974799263e-03,1.768166057150633236e-03,1.941574664388440695e-03,2.118771182203515058e-03,2.281443616664333499e-03,2.424322420410506777e-03,2.571379613225216205e-03,2.752701786394562509e-03,2.942319125396480623e-03,3.174691668734921923e-03,3.411142354724269309e-03,3.774121883538372312e-03,4.324210964613041559e-03,4.910142275941706269e-03,5.553113571982651493e-03,6.237318277614564525e-03,6.983839184706252395e-03,7.804451805047684342e-03,8.700050734149691531e-03,9.637877268565181801e-03,1.071628548257376988e-02,1.198291673968108172e-02,1.333130584597926396e-02,1.475301178117787576e-02,1.678842577400051564e-02,1.871837760785731095e-02,1.976778444578597416e-02,2.417271179238561496e-02,2.854563170426274027e-02,3.181738814677922966e-02,3.523378287735216829e-02,4.003293579549377368e-02,4.668379588629525262e-02,5.480706594741913129e-02,6.222660835654589273e-02
-7.361313218511353514e-03,-1.200893214352104612e-04,-1.603092630003352681e-04,-5.501001030685226006e-06,7.743985961771887333e-05,1.154750280647953893e-04,1.324698031827313918e-04,1.392671805804835295e-04,1.421662157558579163e-04,1.380762377071896769e-04,1.386957884559881474e-04,1.604314934267959459e-04,2.171574863286159906e-04,3.243857743586541897e-04,4.946588240952411912e-04,7.202349935657313598e-04,9.628746487587898101e-04,1.266004537761770271e-03,1.620095020449545918e-03,1.932038512598414958e-03,2.239495933435841409e-03,2.524359300486126324e-03,2.756240325008628162e-03,2.857084313683847313e-03,2.859422557131087277e-03,2.784892852618855909e-03,2.676205395250946199e-03,2.561218941849954887e-03,2.358431859608428518e-03,2.146106103224490209e-03,1.991644004165582255e-03,1.853507418650267996e-03,1.711916176441751359e-03,1.570306934598167566e-03,1.453634388991783318e-03,1.348191525566767076e-03,1.253266308037021947e-03,1.192457676976711083e-03,1.163251789062039144e-03,1.160011670354028652e-03,1.154290831467297013e-03,1.131877040657226600e-03,1.095145740476230522e-03,1.061709052793758821e-03,1.045588306380000219e-03,1.049301187069286156e-03,1.089593732284978127e-03,1.152606455118857127e-03,1.203404983764492110e-03,1.221646870295501307e-03,1.191524811634325732e-03,1.118280168668464103e-03,1.040513195644057450e-03,9.765446754919573794e-04,9.376798402988545519e-04,9.314718577375267431e-04,9.505129693679524811e-04,1.008836588233607374e-03,1.091027528463163910e-03,1.188209920357727063e-03,1.285810920160558937e-03,1.353045376123427962e-03,1.411874315253936482e-03,1.462319213350988037e-03,1.521006669827566337e-03,1.609554535592854592e-03,1.724395336678390556e-03,1.890746758483952952e-03,2.087318586514168295e-03,2.280255516691204274e-03,2.442219068219573467e-03,2.579424465576883770e-03,2.731153468468066909e-03,2.915178374446399275e-03,3.146280857770219867e-03,3.426947460274011245e-03,3.736987662201655697e-03,4.192144100317607598e-03,4.843363412573316491e-03,5.530977064791582111e-03,6.257438611731266052e-03,6.993464945306612952e-03,7.785939997635999386e-03,8.659873134930669292e-03,9.579195276325986816e-03,1.064769988281319239e-02,1.187570413903347132e-02,1.325517735533515186e-02,1.481793073450902651e-02,1.699810664910701360e-02,1.917380769706970856e-02,2.021734936564041629e-02,2.431779329439421114e-02,2.842284811170903841e-02,3.144450275516598448e-02,3.490581870892021932e-02,3.953139249623807000e-02,4.628136458314951324e-02,5.358075801974277602e-02,6.094489612003377299e-02
-7.426687794582112305e-03,-9.596208943274876400e-05,-1.444917780045929965e-04,4.645293704174990492e-06,8.703689511539451011e-05,1.237819061006135664e-04,1.367394450506634839e-04,1.362058957548108217e-04,1.379739655006453100e-04,1.389841498543788341e-04,1.427911587360161617e-04,1.600255179115461963e-04,2.160832370530890972e-04,3.218085692374244829e-04,4.867107612059715267e-04,7.145954267127657602e-04,9.831791480657996792e-04,1.238339537608281653e-03,1.538165703480447915e-03,1.879778607511901380e-03,2.151109117086822883e-03,2.412375154942591766e-03,2.645786532024825468e-03,2.824784727037794006e-03,2.874516956146630324e-03,2.833190930021989296e-03,2.727209698717598507e-03,2.592874227659792280e-03,2.457999845539472848e-03,2.246919962944511889e-03,2.031376047389853428e-03,1.877936311384781429e-03,1.739904802084852545e-03,1.602430413324717074e-03,1.472336407170477543e-03,1.368188696938132422e-03,1.276548899006273467e-03,1.191698319086326088e-03,1.141943980992454234e-03,1.116138578883375723e-03,1.110825087236233825e-03,1.099088468261237746e-03,1.069108386801986095e-03,1.031120521244807686e-03,1.005322201324780748e-03,9.981862197665459721e-04,1.015732638992374297e-03,1.072854141064413010e-03,1.147993736984565753e-03,1.203560029185557403e-03,1.215341221572295008e-03,1.169516135408144768e-03,1.093328114490329942e-03,1.013526888386158962e-03,9.560524407642407392e-04,9.317771013895943723e-04,9.362404836099179209e-04,9.869250546117500598e-04,1.059910615537629393e-03,1.155819325340641133e-03,1.258983724242727616e-03,1.338080963186832981e-03,1.410677578609522212e-03,1.468986710415526569e-03,1.521283127741230581e-03,1.598522461185529660e-03,1.700860820874120849e-03,1.849692259061953533e-03,2.033043481390213719e-03,2.244435276753518026e-03,2.440444213582405181e-03,2.594506075492784229e-03,2.727782641659818805e-03,2.890775447960942154e-03,3.117853159504570867e-03,3.392828771664402158e-03,3.751766654718767177e-03,4.133435281393979706e-03,4.697861405012519406e-03,5.461295509304482827e-03,6.221853027974341872e-03,6.996801306531590450e-03,7.805682814487025986e-03,8.660019701034835787e-03,9.534516637220461985e-03,1.056367737452613455e-02,1.178719485795204532e-02,1.312017016105788622e-02,1.469776562480301640e-02,1.703204782136248305e-02,1.932859428788021722e-02,2.065594937489091676e-02,2.482651398841065338e-02,2.854797789882278225e-02,3.125607168329176677e-02,3.455253439505214658e-02,3.904001903952951380e-02,4.562237413741758452e-02,5.302844059663143483e-02,5.973423082807563511e-02
-8.667917098019065764e-03,-7.813180586959313104e-05,-1.322039917361573971e-04,1.295968779166317942e-05,9.264483567301272534e-05,1.283303517186514496e-04,1.414132483733886788e-04,1.381530397110827737e-04,1.348145871310254119e-04,1.343606679577375503e-04,1.416826118492468215e-04,1.635423787331828096e-04,2.138561488694004837e-04,3.177738169482537643e-04,4.809304472024693018e-04,7.022271546595342407e-04,9.742765714055567081e-04,1.262895959137107183e-03,1.505992289608373575e-03,1.782878845093657273e-03,2.089146677345586796e-03,2.315901988565170246e-03,2.526759192501732820e-03,2.711986805573378834e-03,2.840293277531761706e-03,2.846041018140263706e-03,2.770867810941007696e-03,2.637928896155107041e-03,2.484447574571968000e-03,2.336999672781310024e-03,2.123890602454801130e-03,1.911850681285443519e-03,1.759635446420054631e-03,1.624744667228237519e-03,1.497650668445449059e-03,1.379549754589927098e-03,1.290277181805379175e-03,1.209574341434234120e-03,1.136880882392192569e-03,1.091319452996921107e-03,1.064404602493255938e-03,1.053531357977955350e-03,1.032550296479957906e-03,1.003705732975046679e-03,9.705144029611601116e-04,9.547163736573391042e-04,9.627738626109222462e-04,9.991189978738193936e-04,1.069432042265484016e-03,1.148294359179760377e-03,1.193716391366983357e-03,1.190310748179207369e-03,1.143149113421939580e-03,1.060886404019848643e-03,9.884463448264087758e-04,9.440381984754449719e-04,9.281602742670025863e-04,9.634030073925038641e-04,1.029626630506070379e-03,1.121511958684885549e-03,1.221495346258983034e-03,1.308085909815152534e-03,1.393447388952448289e-03,1.462581793240389947e-03,1.522484040458885104e-03,1.592728074445230431e-03,1.681808510435828501e-03,1.815236133516447484e-03,1.987939507504418030e-03,2.187110746692174593e-03,2.400415586910072119e-03,2.587578157708896390e-03,2.738110246433777227e-03,2.885358122256832889e-03,3.079027389852178123e-03,3.343356404143676876e-03,3.701354678408594074e-03,4.139223807352505197e-03,4.620777595977673853e-03,5.268048538646884042e-03,6.135966215911485382e-03,6.934130227087548573e-03,7.780680548884678915e-03,8.651073205172055136e-03,9.513639865577416116e-03,1.051964843773827742e-02,1.168033649750908030e-02,1.294638630685199417e-02,1.449107649846003397e-02,1.686140968472513851e-02,1.931137101140050980e-02,2.093049068149221634e-02,2.528058235390953298e-02,2.901446190556771984e-02,3.142814835737256507e-02,3.437060699499807498e-02,3.872230937237822190e-02,4.499981612715550638e-02,5.212287035232580912e-02,5.896089899548527524e-02
-6.765132654179680134e-03,-6.071002805805471975e-05,-1.199832115310469575e-04,2.227104445056718679e-05,9.911744573149271046e-05,1.337971035417931745e-04,1.468058293466951482e-04,1.441654050612740728e-04,1.358244498237312344e-04,1.303944332636644869e-04,1.375282314208982478e-04,1.652189981603388504e-04,2.181218528141296931e-04,3.166697931414366425e-04,4.761476687998120877e-04,6.950081651484932939e-04,9.577454087259495421e-04,1.252842967811525036e-03,1.536303383082692669e-03,1.744457832594612434e-03,1.983356661968022853e-03,2.250914115420332273e-03,2.427013586173186813e-03,2.590351496601390937e-03,2.726444764173552304e-03,2.813042950204083358e-03,2.785383332368347471e-03,2.681732750606983292e-03,2.528957449892814922e-03,2.364542359539368623e-03,2.210002490420216563e-03,1.998818099709480985e-03,1.792074005216174335e-03,1.644062336004622950e-03,1.520444545433633941e-03,1.404977240075921561e-03,1.302843643903659051e-03,1.224542194020505513e-03,1.154143347512786829e-03,1.086810502748974949e-03,1.041066051902218197e-03,1.012203218746192098e-03,9.923139870433093750e-04,9.719433632161407184e-04,9.471290338820832332e-04,9.268805750076243490e-04,9.249037014005883576e-04,9.521357176944956341e-04,1.001333857237385761e-03,1.077930730354023300e-03,1.150134145690994130e-03,1.180238141847364921e-03,1.167665633030897689e-03,1.111199578725813146e-03,1.037234862255300306e-03,9.749492476807258834e-04,9.428252572027961704e-04,9.605650680968338658e-04,1.012091265103393350e-03,1.095953130270475384e-03,1.190316382117936325e-03,1.277140558537763742e-03,1.372376236451768993e-03,1.454640663601718164e-03,1.526931327916077139e-03,1.607288286557896238e-03,1.689271596281976271e-03,1.808875059927602096e-03,1.970053797913788249e-03,2.155132235324015190e-03,2.357726715947995426e-03,2.568800717191953385e-03,2.754496523721274622e-03,2.913162610690400549e-03,3.086118311272347849e-03,3.329926533605990537e-03,3.681855444450419547e-03,4.123078831916369633e-03,4.667419249324645907e-03,5.217774223700432853e-03,5.964084704925805801e-03,6.895168604572018446e-03,7.775296005905940784e-03,8.686616666537328238e-03,9.571277861027738254e-03,1.055829600626466067e-02,1.166225948342092256e-02,1.291387054895093076e-02,1.443443160444614869e-02,1.670784236704376050e-02,1.919887177115676274e-02,2.103042762022836604e-02,2.567216306065335171e-02,2.975201300706193167e-02,3.215661594196939782e-02,3.464731551856591041e-02,3.858344771231334014e-02,4.474610059089047936e-02,5.156158451075263521e-02,5.875954153064920360e-02
-7.487840326041592109e-03,-4.436229535771281509e-05,-1.055657531974748181e-04,3.075751266293866862e-05,1.060953647582593023e-04,1.380128852475350995e-04,1.513664846765789011e-04,1.490354369372489404e-04,1.400103113825642469e-04,1.320525321448872802e-04,1.341780079571092978e-04,1.608314288379865571e-04,2.199820025773476461e-04,3.239272154504678545e-04,4.759858391571553885e-04,6.882568472053098583e-04,9.489267163736703464e-04,1.232891494654701596e-03,1.522569860656982623e-03,1.780763775699430130e-03,1.942051951988196367e-03,2.136535979067567641e-03,2.360065280406153758e-03,2.488686262746135983e-03,2.605878316301127925e-03,2.702344929528746262e-03,2.755668803875108153e-03,2.696473688181394695e-03,2.572279998286440723e-03,2.407998395722402065e-03,2.236071447708357432e-03,2.082722788606536368e-03,1.875196241468673813e-03,1.676412468779485887e-03,1.538868881468979715e-03,1.426187079169439001e-03,1.328858564951077926e-03,1.236868839223328109e-03,1.167861882227208461e-03,1.104323742731947713e-03,1.038748482513232423e-03,9.923047278705833096e-04,9.562488026035314160e-04,9.370623892710106158e-04,9.181564553332676685e-04,9.049621959562743597e-04,8.980607398972586999e-04,9.160745400969182639e-04,9.577162309691862174e-04,1.013237533304433766e-03,1.084565271528739605e-03,1.139217417438346570e-03,1.161064762181746165e-03,1.138084953248845888e-03,1.087274967251906661e-03,1.022544993803421514e-03,9.730843612750628537e-04,9.714190507131786152e-04,1.002477873080706355e-03,1.072042899740653556e-03,1.159162628938409855e-03,1.239517799467228188e-03,1.331978108137499978e-03,1.428625123211205118e-03,1.514519905589090673e-03,1.606609724591573319e-03,1.688001097146393965e-03,1.809450095851271355e-03,1.955198998237061159e-03,2.130643341528559546e-03,2.316435242701652547e-03,2.509472584211717202e-03,2.714934908548956999e-03,2.910409508150759404e-03,3.104362312336766093e-03,3.319576185130338874e-03,3.624400416036674573e-03,4.063179985036384154e-03,4.601028000547768490e-03,5.228933133657165042e-03,5.853728234317981567e-03,6.642412197537421632e-03,7.672028148667364884e-03,8.601801086834535287e-03,9.551176960895805396e-03,1.052377596705357000e-02,1.159860991107923046e-02,1.280677296884216200e-02,1.429571039886498411e-02,1.650892152319988204e-02,1.891508540282153469e-02,2.082337763382314730e-02,2.568319959495674043e-02,2.993948406138032328e-02,3.266479787781999267e-02,3.514444783601981814e-02,3.869381498958501808e-02,4.449763818367351992e-02,5.079612845010618438e-02,5.766103059823014798e-02
